ano,mes,estado,bioma,latitude,longitude,temperatura_media,precipitacao_mm,umidade_relativa,focos_queimadas,risco_queimadas
2020,6,Pará,Amazônia,-3.0,-52.0,31.3,94.0,56.7,2313,Alto
2020,6,Pernambuco,Caatinga,-8.5,-37.5,31.4,80.5,51.9,648,Médio
2020,6,Piauí,Cerrado,-7.5,-42.5,31.9,59.5,64.4,960,Alto
2020,6,Rondônia,Amazônia,-11.0,-63.0,31.2,117.9,64.7,1186,Alto
2020,6,Roraima,Amazônia,2.0,-61.0,31.6,102.3,50.1,539,Médio
2020,6,Tocantins,Cerrado,-10.0,-48.0,29.4,94.3,54.7,1757,Alto
2020,7,Acre,Amazônia,-9.0,-70.5,34.5,0.0,37.3,1366,Alto
2020,7,Amapá,Amazônia,1.0,-52.0,34.1,25.4,29.4,408,Médio
2020,7,Amazonas,Amazônia,-3.5,-65.0,33.5,0.0,36.4,2836,Alto
2020,7,Bahia,Cerrado,-12.0,-41.0,33.6,58.3,24.1,4572,Alto
2020,7,Goiás,Cerrado,-16.0,-49.0,34.3,3.2,22.8,1421,Alto
2020,7,Maranhão,Cerrado,-5.0,-45.0,34.2,19.9,32.0,3049,Alto
2020,7,Mato Grosso,Cerrado,-13.0,-56.0,34.9,76.3,23.0,5809,Alto
2020,7,Mato Grosso do Sul,Cerrado,-20.0,-54.0,33.7,25.8,38.4,1749,Alto
2020,7,Minas Gerais,Cerrado,-18.0,-44.0,30.5,12.8,48.5,1647,Alto
2020,7,Pará,Amazônia,-3.0,-52.0,34.7,62.0,34.3,6028,Alto
2020,7,Pernambuco,Caatinga,-8.5,-37.5,34.2,47.2,33.8,753,Médio
2020,7,Piauí,Cerrado,-7.5,-42.5,35.8,57.2,30.3,1544,Alto
2020,7,Rondônia,Amazônia,-11.0,-63.0,31.6,0.0,36.5,2423,Alto
2020,7,Roraima,Amazônia,2.0,-61.0,35.0,17.2,30.8,977,Alto
2020,7,Tocantins,Cerrado,-10.0,-48.0,34.8,7.0,36.5,2728,Alto
2020,8,Acre,Amazônia,-9.0,-70.5,35.0,0.0,28.3,1101,Alto
2020,8,Amapá,Amazônia,1.0,-52.0,33.7,0.0,20.0,498,Médio
2020,8,Amazonas,Amazônia,-3.5,-65.0,35.5,0.0,20.0,3718,Alto
2020,8,Bahia,Cerrado,-12.0,-41.0,31.9,0.0,23.5,4981,Alto
2020,8,Goiás,Cerrado,-16.0,-49.0,34.2,0.0,20.5,1207,Alto
2020,8,Maranhão,Cerrado,-5.0,-45.0,33.8,0.0,26.2,2914,Alto
2020,8,Mato Grosso,Cerrado,-13.0,-56.0,35.7,0.0,20.0,6905,Alto
2020,8,Mato Grosso do Sul,Cerrado,-20.0,-54.0,34.3,0.0,21.7,1686,Alto
2020,8,Minas Gerais,Cerrado,-18.0,-44.0,34.3,0.0,29.8,2371,Alto
2020,8,Pará,Amazônia,-3.0,-52.0,37.4,0.0,20.0,8309,Alto
2020,8,Pernambuco,Caatinga,-8.5,-37.5,32.9,0.0,22.6,968,Alto
2020,8,Piauí,Cerrado,-7.5,-42.5,31.6,11.8,28.4,3169,Alto
2020,8,Rondônia,Amazônia,-11.0,-63.0,32.0,0.0,31.5,3324,Alto
2020,8,Roraima,Amazônia,2.0,-61.0,35.7,0.0,31.4,1508,Alto
2020,8,Tocantins,Cerrado,-10.0,-48.0,34.5,0.0,32.9,2768,Alto
2020,9,Acre,Amazônia,-9.0,-70.5,31.2,0.0,28.9,1097,Alto
2020,9,Amapá,Amazônia,1.0,-52.0,33.1,0.0,30.5,615,Médio
2020,9,Amazonas,Amazônia,-3.5,-65.0,35.7,24.0,28.1,4048,Alto
2020,9,Bahia,Cerrado,-12.0,-41.0,35.2,0.0,24.8,4331,Alto
2020,9,Goiás,Cerrado,-16.0,-49.0,32.0,0.0,33.4,1785,Alto
2020,9,Maranhão,Cerrado,-5.0,-45.0,34.0,0.0,29.5,3617,Alto
2020,9,Mato Grosso,Cerrado,-13.0,-56.0,36.2,43.8,29.8,5254,Alto
2020,9,Mato Grosso do Sul,Cerrado,-20.0,-54.0,34.8,5.3,24.7,2259,Alto
2020,9,Minas Gerais,Cerrado,-18.0,-44.0,35.6,0.0,36.3,1726,Alto
2020,9,Pará,Amazônia,-3.0,-52.0,32.2,23.6,30.2,5577,Alto
2020,9,Pernambuco,Caatinga,-8.5,-37.5,36.5,46.6,23.4,780,Médio
2020,9,Piauí,Cerrado,-7.5,-42.5,31.1,0.0,36.6,2536,Alto
2020,9,Rondônia,Amazônia,-11.0,-63.0,34.4,23.2,25.5,2862,Alto
2020,9,Roraima,Amazônia,2.0,-61.0,34.8,7.1,25.5,1593,Alto
2020,9,Tocantins,Cerrado,-10.0,-48.0,35.4,0.3,36.3,2046,Alto
2020,10,Acre,Amazônia,-9.0,-70.5,34.0,50.2,43.0,864,Alto
2020,10,Amapá,Amazônia,1.0,-52.0,31.9,66.0,48.8,534,Médio
2020,10,Amazonas,Amazônia,-3.5,-65.0,33.5,72.7,42.0,2545,Alto
2020,10,Bahia,Cerrado,-12.0,-41.0,34.1,80.5,46.7,3024,Alto
2020,10,Goiás,Cerrado,-16.0,-49.0,33.7,76.3,51.1,1011,Alto
2020,10,Maranhão,Cerrado,-5.0,-45.0,32.1,97.1,40.9,1932,Alto
2020,10,Mato Grosso,Cerrado,-13.0,-56.0,33.0,56.5,41.4,6468,Alto
2020,10,Mato Grosso do Sul,Cerrado,-20.0,-54.0,33.5,43.2,53.3,1619,Alto
2020,10,Minas Gerais,Cerrado,-18.0,-44.0,31.9,53.8,43.1,1661,Alto
2020,10,Pará,Amazônia,-3.0,-52.0,34.5,31.3,42.9,3182,Alto
2020,10,Pernambuco,Caatinga,-8.5,-37.5,33.1,35.5,47.8,812,Alto
2020,10,Piauí,Cerrado,-7.5,-42.5,31.3,66.4,49.3,1541,Alto
2020,10,Rondônia,Amazônia,-11.0,-63.0,34.0,61.1,45.6,2041,Alto
2020,10,Roraima,Amazônia,2.0,-61.0,35.8,63.9,53.0,984,Alto
2020,10,Tocantins,Cerrado,-10.0,-48.0,36.0,120.8,49.5,2306,Alto
2020,11,Acre,Amazônia,-9.0,-70.5,28.1,133.4,65.3,402,Médio
2020,11,Amapá,Amazônia,1.0,-52.0,29.8,176.7,63.3,175,Baixo
2020,11,Amazonas,Amazônia,-3.5,-65.0,29.0,117.3,67.1,981,Alto
2020,11,Bahia,Cerrado,-12.0,-41.0,27.5,145.1,67.9,1020,Alto
2020,11,Goiás,Cerrado,-16.0,-49.0,31.0,162.3,74.8,399,Médio
2020,11,Maranhão,Cerrado,-5.0,-45.0,31.2,144.5,78.3,946,Alto
2020,11,Mato Grosso,Cerrado,-13.0,-56.0,30.5,122.4,71.1,2256,Alto
2020,11,Mato Grosso do Sul,Cerrado,-20.0,-54.0,28.5,133.7,64.9,512,Médio
2020,11,Minas Gerais,Cerrado,-18.0,-44.0,27.3,137.5,72.5,612,Médio
2020,11,Pará,Amazônia,-3.0,-52.0,31.5,129.3,69.7,1970,Alto
2020,11,Pernambuco,Caatinga,-8.5,-37.5,30.3,176.0,70.4,286,Médio
2020,11,Piauí,Cerrado,-7.5,-42.5,28.5,161.0,72.0,586,Médio
2020,11,Rondônia,Amazônia,-11.0,-63.0,33.1,149.9,69.3,1004,Alto
2020,11,Roraima,Amazônia,2.0,-61.0,31.6,138.9,70.5,391,Médio
2020,11,Tocantins,Cerrado,-10.0,-48.0,29.3,148.3,75.4,534,Médio
2020,12,Acre,Amazônia,-9.0,-70.5,30.4,203.8,79.9,207,Médio
2020,12,Amapá,Amazônia,1.0,-52.0,30.0,187.1,78.6,66,Baixo
2020,12,Amazonas,Amazônia,-3.5,-65.0,29.0,187.4,75.7,382,Médio
2020,12,Bahia,Cerrado,-12.0,-41.0,30.7,175.7,77.0,477,Médio
2020,12,Goiás,Cerrado,-16.0,-49.0,29.0,181.0,78.7,158,Baixo
2020,12,Maranhão,Cerrado,-5.0,-45.0,27.0,155.1,70.8,324,Médio
2020,12,Mato Grosso,Cerrado,-13.0,-56.0,30.2,163.1,80.4,1277,Alto
2020,12,Mato Grosso do Sul,Cerrado,-20.0,-54.0,29.3,172.2,81.2,170,Baixo
2020,12,Minas Gerais,Cerrado,-18.0,-44.0,28.4,157.7,77.0,386,Médio
2020,12,Pará,Amazônia,-3.0,-52.0,32.5,188.2,81.6,718,Médio
2020,12,Pernambuco,Caatinga,-8.5,-37.5,29.4,166.1,68.1,150,Baixo
2020,12,Piauí,Cerrado,-7.5,-42.5,28.0,177.6,71.8,369,Médio
2020,12,Rondônia,Amazônia,-11.0,-63.0,26.6,156.3,86.2,451,Médio
2020,12,Roraima,Amazônia,2.0,-61.0,28.7,155.6,77.9,185,Baixo
2020,12,Tocantins,Cerrado,-10.0,-48.0,30.9,174.1,75.1,421,Médio
2021,1,Acre,Amazônia,-9.0,-70.5,29.4,167.5,85.2,79,Baixo
2021,1,Amapá,Amazônia,1.0,-52.0,29.7,191.0,79.2,41,Baixo
2021,1,Amazonas,Amazônia,-3.5,-65.0,26.7,166.8,81.9,298,Médio
2021,1,Bahia,Cerrado,-12.0,-41.0,26.9,182.6,80.1,353,Médio
2021,1,Goiás,Cerrado,-16.0,-49.0,31.4,164.3,76.1,90,Baixo
2021,1,Maranhão,Cerrado,-5.0,-45.0,30.8,165.5,78.7,311,Médio
2021,1,Mato Grosso,Cerrado,-13.0,-56.0,28.1,191.2,73.8,470,Médio
2021,1,Mato Grosso do Sul,Cerrado,-20.0,-54.0,29.6,208.6,91.0,124,Baixo
2021,1,Minas Gerais,Cerrado,-18.0,-44.0,27.9,181.1,79.9,169,Baixo
2021,1,Pará,Amazônia,-3.0,-52.0,29.8,165.3,82.8,617,Médio
2021,1,Pernambuco,Caatinga,-8.5,-37.5,28.8,199.4,73.7,82,Baixo
2021,1,Piauí,Cerrado,-7.5,-42.5,27.2,148.5,80.5,252,Médio
2021,1,Rondônia,Amazônia,-11.0,-63.0,30.9,166.4,85.9,217,Médio
2021,1,Roraima,Amazônia,2.0,-61.0,27.3,167.7,78.3,85,Baixo
2021,1,Tocantins,Cerrado,-10.0,-48.0,31.4,182.7,76.0,202,Médio
2021,2,Acre,Amazônia,-9.0,-70.5,26.2,178.3,89.6,97,Baixo
2021,2,Amapá,Amazônia,1.0,-52.0,28.7,228.8,71.7,49,Baixo
2021,2,Amazonas,Amazônia,-3.5,-65.0,28.2,194.4,76.6,205,Médio
2021,2,Bahia,Cerrado,-12.0,-41.0,30.1,164.1,77.6,279,Médio
2021,2,Goiás,Cerrado,-16.0,-49.0,26.8,187.4,85.9,102,Baixo
2021,2,Maranhão,Cerrado,-5.0,-45.0,28.4,170.6,83.1,263,Médio
2021,2,Mato Grosso,Cerrado,-13.0,-56.0,28.2,161.4,89.0,464,Médio
2021,2,Mato Grosso do Sul,Cerrado,-20.0,-54.0,28.0,178.4,78.2,109,Baixo
2021,2,Minas Gerais,Cerrado,-18.0,-44.0,29.9,149.7,73.1,125,Baixo
2021,2,Pará,Amazônia,-3.0,-52.0,28.7,158.7,79.0,490,Médio
2021,2,Pernambuco,Caatinga,-8.5,-37.5,26.0,214.0,81.1,67,Baixo
2021,2,Piauí,Cerrado,-7.5,-42.5,27.8,159.5,76.5,126,Baixo
2021,2,Rondônia,Amazônia,-11.0,-63.0,29.8,189.5,86.3,192,Baixo
2021,2,Roraima,Amazônia,2.0,-61.0,26.7,217.2,79.0,65,Baixo
2021,2,Tocantins,Cerrado,-10.0,-48.0,30.2,164.8,80.9,127,Baixo
2021,3,Acre,Amazônia,-9.0,-70.5,30.4,181.4,79.6,85,Baixo
2021,3,Amapá,Amazônia,1.0,-52.0,28.7,201.4,84.8,39,Baixo
2021,3,Amazonas,Amazônia,-3.5,-65.0,31.4,185.9,84.8,260,Médio
2021,3,Bahia,Cerrado,-12.0,-41.0,29.6,157.5,75.8,270,Médio
2021,3,Goiás,Cerrado,-16.0,-49.0,27.1,175.4,87.1,157,Baixo
2021,3,Maranhão,Cerrado,-5.0,-45.0,29.1,217.3,74.7,309,Médio
2021,3,Mato Grosso,Cerrado,-13.0,-56.0,28.1,202.9,79.9,592,Médio
2021,3,Mato Grosso do Sul,Cerrado,-20.0,-54.0,25.3,197.2,81.3,119,Baixo
2021,3,Minas Gerais,Cerrado,-18.0,-44.0,32.6,188.0,78.1,172,Baixo
2021,3,Pará,Amazônia,-3.0,-52.0,29.8,169.4,81.5,468,Médio
2021,3,Pernambuco,Caatinga,-8.5,-37.5,28.0,183.7,84.6,112,Baixo
2021,3,Piauí,Cerrado,-7.5,-42.5,29.3,166.5,78.1,196,Baixo
2021,3,Rondônia,Amazônia,-11.0,-63.0,27.7,183.1,76.2,192,Baixo
2021,3,Roraima,Amazônia,2.0,-61.0,29.8,185.0,76.8,82,Baixo
2021,3,Tocantins,Cerrado,-10.0,-48.0,27.7,192.0,82.7,238,Médio
2021,4,Acre,Amazônia,-9.0,-70.5,28.6,152.2,79.6,186,Baixo
2021,4,Amapá,Amazônia,1.0,-52.0,28.9,144.5,75.1,70,Baixo
2021,4,Amazonas,Amazônia,-3.5,-65.0,27.1,174.1,78.1,533,Médio
2021,4,Bahia,Cerrado,-12.0,-41.0,30.3,195.6,67.8,605,Médio
2021,4,Goiás,Cerrado,-16.0,-49.0,29.8,170.0,85.2,200,Médio
2021,4,Maranhão,Cerrado,-5.0,-45.0,27.1,186.6,72.9,317,Médio
2021,4,Mato Grosso,Cerrado,-13.0,-56.0,27.3,187.0,84.7,1097,Alto
2021,4,Mato Grosso do Sul,Cerrado,-20.0,-54.0,28.6,197.2,71.3,248,Médio
2021,4,Minas Gerais,Cerrado,-18.0,-44.0,30.4,190.2,72.1,203,Médio
2021,4,Pará,Amazônia,-3.0,-52.0,29.2,154.6,80.7,619,Médio
2021,4,Pernambuco,Caatinga,-8.5,-37.5,29.1,147.3,81.1,100,Baixo
2021,4,Piauí,Cerrado,-7.5,-42.5,28.1,185.4,84.5,273,Médio
2021,4,Rondônia,Amazônia,-11.0,-63.0,28.4,201.6,76.4,451,Médio
2021,4,Roraima,Amazônia,2.0,-61.0,30.3,170.9,83.7,199,Baixo
2021,4,Tocantins,Cerrado,-10.0,-48.0,27.2,155.6,74.1,328,Médio
2021,5,Acre,Amazônia,-9.0,-70.5,29.6,147.7,73.5,272,Médio
2021,5,Amapá,Amazônia,1.0,-52.0,32.9,117.2,67.4,177,Baixo
2021,5,Amazonas,Amazônia,-3.5,-65.0,29.1,137.4,79.0,712,Médio
2021,5,Bahia,Cerrado,-12.0,-41.0,27.6,164.2,72.5,892,Alto
2021,5,Goiás,Cerrado,-16.0,-49.0,31.5,171.5,69.1,394,Médio
2021,5,Maranhão,Cerrado,-5.0,-45.0,30.9,145.7,68.3,742,Médio
2021,5,Mato Grosso,Cerrado,-13.0,-56.0,29.9,112.9,64.8,1576,Alto
2021,5,Mato Grosso do Sul,Cerrado,-20.0,-54.0,26.3,138.6,67.7,343,Médio
2021,5,Minas Gerais,Cerrado,-18.0,-44.0,31.9,181.7,68.8,499,Médio
2021,5,Pará,Amazônia,-3.0,-52.0,29.6,142.7,70.2,1771,Alto
2021,5,Pernambuco,Caatinga,-8.5,-37.5,31.1,161.1,60.3,337,Médio
2021,5,Piauí,Cerrado,-7.5,-42.5,29.6,120.7,72.2,598,Médio
2021,5,Rondônia,Amazônia,-11.0,-63.0,34.0,125.2,63.2,951,Alto
2021,5,Roraima,Amazônia,2.0,-61.0,31.4,146.6,72.2,419,Médio
2021,5,Tocantins,Cerrado,-10.0,-48.0,33.0,115.1,60.1,769,Médio
2021,6,Acre,Amazônia,-9.0,-70.5,31.6,72.6,63.6,520,Médio
2021,6,Amapá,Amazônia,1.0,-52.0,32.4,111.1,48.0,261,Médio
2021,6,Amazonas,Amazônia,-3.5,-65.0,30.2,108.2,55.6,1638,Alto
2021,6,Bahia,Cerrado,-12.0,-41.0,32.3,87.4,49.3,2143,Alto
2021,6,Goiás,Cerrado,-16.0,-49.0,27.7,82.2,54.3,833,Alto
2021,6,Maranhão,Cerrado,-5.0,-45.0,32.3,90.0,46.0,1274,Alto
2021,6,Mato Grosso,Cerrado,-13.0,-56.0,31.1,102.1,57.6,4809,Alto
2021,6,Mato Grosso do Sul,Cerrado,-20.0,-54.0,33.6,82.7,51.9,833,Alto
2021,6,Minas Gerais,Cerrado,-18.0,-44.0,30.4,103.4,50.7,1047,Alto
2021,6,Pará,Amazônia,-3.0,-52.0,29.7,74.4,56.5,3278,Alto
2021,6,Pernambuco,Caatinga,-8.5,-37.5,30.9,92.7,58.7,482,Médio
2021,6,Piauí,Cerrado,-7.5,-42.5,32.8,74.0,51.2,1013,Alto
2021,6,Rondônia,Amazônia,-11.0,-63.0,33.6,121.6,49.8,1107,Alto
2021,6,Roraima,Amazônia,2.0,-61.0,29.6,86.4,57.5,669,Médio
2021,6,Tocantins,Cerrado,-10.0,-48.0,32.1,111.3,61.8,1247,Alto
2021,7,Acre,Amazônia,-9.0,-70.5,33.6,39.4,29.5,926,Alto
2021,7,Amapá,Amazônia,1.0,-52.0,33.9,12.8,41.1,414,Médio
2021,7,Amazonas,Amazônia,-3.5,-65.0,33.1,42.8,29.1,2730,Alto
2021,7,Bahia,Cerrado,-12.0,-41.0,32.6,14.3,38.8,3607,Alto
2021,7,Goiás,Cerrado,-16.0,-49.0,34.2,1.9,39.8,1346,Alto
2021,7,Maranhão,Cerrado,-5.0,-45.0,33.0,0.0,40.0,2760,Alto
2021,7,Mato Grosso,Cerrado,-13.0,-56.0,32.1,50.3,29.3,5331,Alto
2021,7,Mato Grosso do Sul,Cerrado,-20.0,-54.0,37.7,48.1,33.9,1581,Alto
2021,7,Minas Gerais,Cerrado,-18.0,-44.0,32.7,13.3,38.5,1540,Alto
2021,7,Pará,Amazônia,-3.0,-52.0,33.0,22.5,33.1,6310,Alto
2021,7,Pernambuco,Caatinga,-8.5,-37.5,35.6,14.8,41.3,657,Médio
2021,7,Piauí,Cerrado,-7.5,-42.5,32.2,36.0,35.9,2357,Alto
2021,7,Rondônia,Amazônia,-11.0,-63.0,32.7,10.3,37.7,1773,Alto
2021,7,Roraima,Amazônia,2.0,-61.0,35.0,29.5,31.1,1244,Alto
2021,7,Tocantins,Cerrado,-10.0,-48.0,31.3,32.3,40.2,2751,Alto
2021,8,Acre,Amazônia,-9.0,-70.5,35.9,0.0,21.5,855,Alto
2021,8,Amapá,Amazônia,1.0,-52.0,34.0,0.0,27.1,598,Médio
2021,8,Amazonas,Amazônia,-3.5,-65.0,33.4,12.5,32.8,3395,Alto
2021,8,Bahia,Cerrado,-12.0,-41.0,36.1,0.0,32.7,3011,Alto
2021,8,Goiás,Cerrado,-16.0,-49.0,33.7,0.0,31.0,1293,Alto
2021,8,Maranhão,Cerrado,-5.0,-45.0,34.7,0.0,25.1,4229,Alto
2021,8,Mato Grosso,Cerrado,-13.0,-56.0,31.1,0.0,23.3,6760,Alto
2021,8,Mato Grosso do Sul,Cerrado,-20.0,-54.0,33.8,0.0,22.4,1711,Alto
2021,8,Minas Gerais,Cerrado,-18.0,-44.0,37.1,0.0,27.8,1924,Alto
2021,8,Pará,Amazônia,-3.0,-52.0,36.5,0.0,37.7,6871,Alto
2021,8,Pernambuco,Caatinga,-8.5,-37.5,33.1,0.0,25.6,1303,Alto
2021,8,Piauí,Cerrado,-7.5,-42.5,35.8,0.0,23.6,1773,Alto
2021,8,Rondônia,Amazônia,-11.0,-63.0,35.1,1.9,20.0,3625,Alto
2021,8,Roraima,Amazônia,2.0,-61.0,35.3,0.0,20.0,1647,Alto
2021,8,Tocantins,Cerrado,-10.0,-48.0,34.0,0.0,26.0,2196,Alto
2021,9,Acre,Amazônia,-9.0,-70.5,34.4,24.2,33.4,1300,Alto
2021,9,Amapá,Amazônia,1.0,-52.0,34.5,0.0,26.0,584,Médio
2021,9,Amazonas,Amazônia,-3.5,-65.0,36.7,30.4,28.3,3360,Alto
2021,9,Bahia,Cerrado,-12.0,-41.0,32.3,0.0,37.7,4519,Alto
2021,9,Goiás,Cerrado,-16.0,-49.0,33.8,0.0,21.2,1387,Alto
2021,9,Maranhão,Cerrado,-5.0,-45.0,36.3,0.0,25.2,3081,Alto
2021,9,Mato Grosso,Cerrado,-13.0,-56.0,34.3,0.0,31.1,6742,Alto
2021,9,Mato Grosso do Sul,Cerrado,-20.0,-54.0,32.8,12.3,37.8,1539,Alto
2021,9,Minas Gerais,Cerrado,-18.0,-44.0,33.3,7.4,28.9,1934,Alto
2021,9,Pará,Amazônia,-3.0,-52.0,34.6,16.1,37.4,6561,Alto
2021,9,Pernambuco,Caatinga,-8.5,-37.5,32.8,45.9,33.8,1010,Alto
2021,9,Piauí,Cerrado,-7.5,-42.5,34.9,20.4,33.4,2469,Alto
2021,9,Rondônia,Amazônia,-11.0,-63.0,37.8,0.0,30.8,2250,Alto
2021,9,Roraima,Amazônia,2.0,-61.0,37.2,11.8,25.0,1499,Alto
2021,9,Tocantins,Cerrado,-10.0,-48.0,34.2,6.9,28.7,2500,Alto
2021,10,Acre,Amazônia,-9.0,-70.5,32.8,11.4,54.4,660,Médio
2021,10,Amapá,Amazônia,1.0,-52.0,35.1,60.6,44.6,496,Médio
2021,10,Amazonas,Amazônia,-3.5,-65.0,29.2,59.9,46.8,2275,Alto
2021,10,Bahia,Cerrado,-12.0,-41.0,32.2,55.2,39.5,2413,Alto
2021,10,Goiás,Cerrado,-16.0,-49.0,33.1,69.2,50.4,769,Médio
2021,10,Maranhão,Cerrado,-5.0,-45.0,32.2,40.8,41.2,1802,Alto
2021,10,Mato Grosso,Cerrado,-13.0,-56.0,33.4,85.1,42.0,5215,Alto
2021,10,Mato Grosso do Sul,Cerrado,-20.0,-54.0,33.6,37.3,50.5,924,Alto
2021,10,Minas Gerais,Cerrado,-18.0,-44.0,35.5,67.9,39.3,1424,Alto
2021,10,Pará,Amazônia,-3.0,-52.0,32.7,34.2,44.3,2915,Alto
2021,10,Pernambuco,Caatinga,-8.5,-37.5,28.7,47.1,36.4,561,Médio
2021,10,Piauí,Cerrado,-7.5,-42.5,34.0,43.4,49.3,1403,Alto
2021,10,Rondônia,Amazônia,-11.0,-63.0,33.5,39.5,41.3,1413,Alto
2021,10,Roraima,Amazônia,2.0,-61.0,32.0,92.3,38.7,1146,Alto
2021,10,Tocantins,Cerrado,-10.0,-48.0,32.2,42.6,45.7,2191,Alto
2021,11,Acre,Amazônia,-9.0,-70.5,30.4,160.1,71.2,327,Médio
2021,11,Amapá,Amazônia,1.0,-52.0,32.0,151.7,60.2,117,Baixo
2021,11,Amazonas,Amazônia,-3.5,-65.0,28.8,148.9,69.6,1180,Alto
2021,11,Bahia,Cerrado,-12.0,-41.0,30.5,172.2,74.7,1168,Alto
2021,11,Goiás,Cerrado,-16.0,-49.0,29.2,146.6,77.3,415,Médio
2021,11,Maranhão,Cerrado,-5.0,-45.0,30.0,131.4,61.1,730,Médio
2021,11,Mato Grosso,Cerrado,-13.0,-56.0,28.5,155.5,67.6,1464,Alto
2021,11,Mato Grosso do Sul,Cerrado,-20.0,-54.0,29.6,122.8,68.7,430,Médio
2021,11,Minas Gerais,Cerrado,-18.0,-44.0,28.1,129.5,76.0,546,Médio
2021,11,Pará,Amazônia,-3.0,-52.0,31.2,161.5,70.2,1258,Alto
2021,11,Pernambuco,Caatinga,-8.5,-37.5,32.4,163.2,72.8,246,Médio
2021,11,Piauí,Cerrado,-7.5,-42.5,30.5,144.5,75.0,736,Médio
2021,11,Rondônia,Amazônia,-11.0,-63.0,30.9,145.0,70.1,601,Médio
2021,11,Roraima,Amazônia,2.0,-61.0,29.4,160.6,71.2,239,Médio
2021,11,Tocantins,Cerrado,-10.0,-48.0,30.5,131.9,68.8,547,Médio
2021,12,Acre,Amazônia,-9.0,-70.5,30.5,201.2,77.8,138,Baixo
2021,12,Amapá,Amazônia,1.0,-52.0,31.4,178.8,66.7,81,Baixo
2021,12,Amazonas,Amazônia,-3.5,-65.0,27.7,168.5,72.3,442,Médio
2021,12,Bahia,Cerrado,-12.0,-41.0,27.5,183.4,75.0,452,Médio
2021,12,Goiás,Cerrado,-16.0,-49.0,29.6,191.2,79.7,132,Baixo
2021,12,Maranhão,Cerrado,-5.0,-45.0,26.3,165.1,69.7,359,Médio
2021,12,Mato Grosso,Cerrado,-13.0,-56.0,29.8,183.2,81.6,929,Alto
2021,12,Mato Grosso do Sul,Cerrado,-20.0,-54.0,26.0,125.3,79.2,226,Médio
2021,12,Minas Gerais,Cerrado,-18.0,-44.0,28.6,181.3,78.9,234,Médio
2021,12,Pará,Amazônia,-3.0,-52.0,31.6,163.6,78.5,792,Médio
2021,12,Pernambuco,Caatinga,-8.5,-37.5,29.0,206.6,73.4,111,Baixo
2021,12,Piauí,Cerrado,-7.5,-42.5,31.4,160.4,77.3,291,Médio
2021,12,Rondônia,Amazônia,-11.0,-63.0,29.4,189.5,77.9,464,Médio
2021,12,Roraima,Amazônia,2.0,-61.0,30.1,169.1,79.0,171,Baixo
2021,12,Tocantins,Cerrado,-10.0,-48.0,26.7,186.2,75.4,250,Médio
2022,1,Acre,Amazônia,-9.0,-70.5,29.9,188.5,84.1,114,Baixo
2022,1,Amapá,Amazônia,1.0,-52.0,28.6,171.1,90.0,49,Baixo
2022,1,Amazonas,Amazônia,-3.5,-65.0,28.4,177.0,78.2,349,Médio
2022,1,Bahia,Cerrado,-12.0,-41.0,30.4,187.3,71.5,298,Médio
2022,1,Goiás,Cerrado,-16.0,-49.0,27.3,139.9,72.9,87,Baixo
2022,1,Maranhão,Cerrado,-5.0,-45.0,27.9,192.8,82.8,235,Médio
2022,1,Mato Grosso,Cerrado,-13.0,-56.0,28.2,173.6,83.5,611,Médio
2022,1,Mato Grosso do Sul,Cerrado,-20.0,-54.0,29.6,153.5,77.7,138,Baixo
2022,1,Minas Gerais,Cerrado,-18.0,-44.0,27.3,179.5,75.4,134,Baixo
2022,1,Pará,Amazônia,-3.0,-52.0,30.4,182.2,80.3,381,Médio
2022,1,Pernambuco,Caatinga,-8.5,-37.5,26.4,181.8,79.1,60,Baixo
2022,1,Piauí,Cerrado,-7.5,-42.5,31.4,170.9,76.4,208,Médio
2022,1,Rondônia,Amazônia,-11.0,-63.0,27.0,195.7,79.6,192,Baixo
2022,1,Roraima,Amazônia,2.0,-61.0,28.9,178.5,85.0,93,Baixo
2022,1,Tocantins,Cerrado,-10.0,-48.0,30.9,213.4,78.6,171,Baixo
2022,2,Acre,Amazônia,-9.0,-70.5,27.8,191.5,90.1,55,Baixo
2022,2,Amapá,Amazônia,1.0,-52.0,27.1,168.4,85.2,34,Baixo
2022,2,Amazonas,Amazônia,-3.5,-65.0,29.1,162.1,85.6,195,Baixo
2022,2,Bahia,Cerrado,-12.0,-41.0,27.6,203.6,76.9,303,Médio
2022,2,Goiás,Cerrado,-16.0,-49.0,27.3,205.4,79.5,99,Baixo
2022,2,Maranhão,Cerrado,-5.0,-45.0,26.8,170.5,81.2,221,Médio
2022,2,Mato Grosso,Cerrado,-13.0,-56.0,31.3,168.6,93.2,562,Médio
2022,2,Mato Grosso do Sul,Cerrado,-20.0,-54.0,28.5,206.2,86.5,87,Baixo
2022,2,Minas Gerais,Cerrado,-18.0,-44.0,31.2,187.4,87.0,147,Baixo
2022,2,Pará,Amazônia,-3.0,-52.0,25.8,184.0,80.4,286,Médio
2022,2,Pernambuco,Caatinga,-8.5,-37.5,28.2,219.4,88.7,58,Baixo
2022,2,Piauí,Cerrado,-7.5,-42.5,28.8,184.7,77.4,106,Baixo
2022,2,Rondônia,Amazônia,-11.0,-63.0,29.1,169.7,93.3,183,Baixo
2022,2,Roraima,Amazônia,2.0,-61.0,26.5,176.5,74.3,63,Baixo
